ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
4338,28,0,151,93913,2,6.13,1,233,0,0,0,1,1
4339,51,31,37,91419,4,7.09,3,196,0,0,0,1,1
4340,39,2,112,92167,2,5.47,1,198,0,0,0,1,1
4341,38,18,199,92144,2,2.96,2,23,0,0,0,0,0
4342,45,28,57,92167,3,7.42,3,146,0,0,0,1,0
4343,53,1,167,99752,3,7.13,2,61,1,0,0,1,1
4344,25,8,191,99368,1,5.87,2,66,0,1,0,1,1
4345,43,16,70,99460,4,3.23,1,29,0,1,0,1,1
4346,48,35,38,95891,1,6.44,1,106,0,0,0,1,1
4347,58,16,139,96536,1,2.87,3,165,0,0,0,1,0
4348,64,11,87,91166,2,2.4,1,120,0,0,0,1,1
4349,59,19,85,93575,2,4.36,2,10,1,0,0,1,1
4350,44,2,160,92841,2,7.98,2,71,1,0,0,1,0
4351,64,3,177,91870,1,6.53,2,252,0,1,0,1,1
4352,34,16,117,92886,4,5.97,3,284,0,0,0,1,0
4353,64,36,177,90159,1,3.89,1,118,1,0,0,1,0
4354,35,14,198,97243,1,2.84,2,7,0,1,0,1,1
4355,33,32,107,93763,1,6.92,3,214,0,1,0,1,0
4356,38,15,195,91055,3,4.76,1,220,0,0,0,1,1
4357,30,10,52,90333,3,6.6,1,79,0,0,0,1,0
4358,62,19,124,93596,4,4.16,2,71,0,0,0,1,1
4359,62,37,93,97607,3,6.15,3,199,0,0,0,1,1
4360,24,23,101,99083,1,7.01,2,172,0,0,0,1,1
4361,52,15,38,91362,3,3.44,2,288,0,0,0,1,1
4362,52,29,90,90925,3,0.6,3,233,0,0,0,0,1
4363,34,33,76,95519,1,2.41,2,260,0,0,0,1,1
4364,32,0,166,92443,4,7.36,3,144,0,0,0,1,1
4365,33,23,98,93980,3,5.66,3,21,0,0,0,1,0
4366,37,23,188,97260,1,6.03,2,77,0,0,0,1,1
4367,38,8,61,91419,1,2.94,2,229,0,0,0,1,1
4368,39,21,199,90059,1,5.76,1,159,1,0,0,1,0
4369,48,11,135,92524,2,5.35,1,13,0,0,0,1,1
4370,24,16,23,93797,1,1.84,3,235,0,0,0,1,1
4371,34,24,23,91578,3,7.77,3,147,0,0,0,1,1
4372,48,27,24,97201,3,3.16,3,149,0,0,0,1,1
4373,45,14,60,90707,1,2.97,1,29,0,0,1,1,1
4374,40,29,127,98165,2,3.27,2,160,0,0,0,0,1
4375,54,26,106,95277,2,1.19,2,260,0,0,0,1,1
4376,60,21,123,91780,2,5.19,1,17,0,0,0,1,0
4377,25,9,136,92413,3,2.29,2,62,0,0,0,1,1
4378,60,30,120,97750,2,6.52,2,134,0,0,0,1,1
4379,25,26,94,92161,4,3.46,2,156,0,0,0,0,1
4380,52,11,94,98800,4,3.94,1,56,0,0,0,1,1
4381,23,30,32,90308,2,5.35,3,264,0,1,0,0,1
4382,52,31,161,95439,4,6.21,2,253,0,0,0,1,1
4383,54,31,44,94307,1,2.23,2,186,0,0,0,0,1
4384,50,34,134,92364,2,7.75,3,198,0,0,0,1,1
4385,43,20,191,90184,2,5.17,2,170,0,0,0,0,1
4386,35,9,101,95324,2,0.54,2,5,0,0,0,1,1
4387,49,15,29,95483,1,3.62,3,255,0,0,0,1,1
4388,58,6,69,90245,1,3.78,1,247,0,0,0,1,1
4389,29,3,191,98430,2,6.57,1,218,0,0,0,1,1
4390,44,26,161,98183,3,2.79,2,3,0,1,1,0,1
4391,32,24,34,95924,3,2.98,2,0,0,0,0,1,0
4392,61,30,35,90519,4,1.03,3,30,0,0,0,1,1
4393,37,10,21,93907,1,2.63,3,116,1,0,0,1,0
4394,37,19,177,90276,4,5.88,2,274,0,0,0,1,1
4395,26,35,49,95101,4,5.26,2,196,0,0,0,1,0
4396,54,16,101,98797,2,1.11,1,176,0,0,0,1,0
4397,45,10,50,94573,3,1.36,1,286,0,0,0,1,1
4398,28,29,96,94603,4,3.33,1,235,0,0,0,0,0
4399,46,34,167,94053,2,6.08,1,78,0,0,0,1,1
4400,42,37,196,96812,1,6.75,3,242,0,1,0,1,1
4401,59,21,133,96073,4,0.61,1,204,0,0,0,1,1
4402,42,26,54,90141,3,2.97,1,210,0,1,0,1,1
4403,34,36,42,91717,1,3.68,2,90,0,0,0,1,1
4404,55,34,125,97313,2,7.33,1,165,0,0,0,0,0
4405,50,3,116,95714,1,4.26,2,160,0,0,0,0,1
4406,30,15,134,90399,4,2.52,2,5,0,0,0,1,1
4407,23,15,119,94763,1,3.43,1,140,0,0,0,1,0
4408,59,20,74,99714,1,3.77,1,204,0,0,0,1,1
4409,44,25,27,99526,1,5.52,2,19,0,0,0,1,1
4410,28,35,187,96255,3,0.81,3,99,0,0,0,1,1
4411,43,18,78,90238,4,3.42,2,164,1,0,0,0,0
4412,54,16,147,93215,2,5.35,3,44,0,0,0,1,1
4413,57,25,51,97541,3,2.62,3,226,0,0,0,0,0
4414,37,21,112,93647,4,4.94,1,51,0,0,0,1,1
4415,27,27,26,95408,2,3.18,1,145,0,0,0,0,1
4416,28,0,21,99808,2,6.19,1,280,0,0,0,1,1
4417,47,35,104,96340,2,0.95,1,122,0,0,0,0,1
4418,62,36,153,92429,4,7.38,2,206,1,0,0,1,1
4419,51,1,125,93652,2,1.79,3,296,0,0,0,1,1
4420,29,16,55,99913,2,1.69,2,101,0,0,0,1,1
4421,62,39,179,96307,3,6.8,3,273,0,1,0,1,0
4422,35,37,64,99464,2,7.02,2,128,0,0,0,1,1
4423,60,20,61,95140,1,1.2,3,166,0,0,0,0,0
4424,40,8,72,92878,3,7.32,1,201,0,0,0,1,0
4425,24,12,129,91535,3,2.55,3,101,1,0,0,1,1
4426,30,10,28,98727,4,5.14,1,70,0,1,0,0,1
4427,33,15,106,96254,2,1.01,3,7,0,0,0,1,0
4428,55,15,133,90948,1,3.35,2,161,0,1,1,1,1
4429,60,1,94,93941,1,3.88,3,72,0,0,0,1,1
4430,49,7,196,99213,2,5.0,2,26,0,0,0,1,1
4431,42,12,149,96603,2,4.44,2,168,0,0,0,1,1
4432,34,16,30,98625,4,3.96,1,262,0,0,0,0,1
4433,53,38,69,91403,1,7.7,3,287,0,0,0,1,1
4434,49,23,182,97819,3,1.89,2,72,0,1,0,0,1
4435,54,2,141,93511,4,1.68,3,208,0,0,0,1,1
4436,32,29,162,92935,4,5.85,1,98,0,0,0,1,1
4437,25,12,94,94878,3,1.06,1,30,0,0,0,1,1
4438,49,18,50,97506,4,4.12,3,32,0,0,0,1,1
4439,57,6,111,97591,2,4.13,2,212,0,0,0,1,1
4440,53,8,175,95060,3,2.83,2,144,0,0,0,0,1
4441,37,18,172,93333,3,7.48,2,98,0,0,1,1,1
4442,38,39,111,91602,1,2.62,3,179,0,0,0,0,0
4443,35,21,172,98420,3,2.66,2,134,0,0,0,1,1
4444,57,17,94,92196,4,2.26,2,189,0,0,0,1,1
4445,33,22,111,90110,1,1.59,2,29,0,1,0,1,1
4446,43,1,148,99436,4,3.23,1,81,0,0,0,1,0
4447,33,10,61,96023,2,5.61,2,56,0,0,0,1,1
4448,52,30,129,94159,2,6.07,3,173,0,0,0,1,0
4449,57,32,181,93867,1,6.6,3,207,1,0,0,1,1
4450,44,13,37,99569,1,1.98,2,182,0,1,0,0,0
4451,60,15,96,97641,4,0.77,3,234,0,0,0,1,1
4452,53,10,152,95004,2,7.81,3,106,0,0,0,0,1
4453,36,32,39,99963,1,0.61,2,185,0,1,0,1,1
4454,46,6,146,98204,2,7.71,1,265,0,1,0,1,0
4455,54,30,94,97077,2,6.72,2,131,0,1,0,1,1
4456,58,13,81,93261,2,7.34,3,170,0,0,0,1,1
4457,54,27,51,90662,4,3.4,3,297,0,0,0,1,1
4458,37,15,197,98885,4,1.98,2,23,0,0,0,1,0
4459,57,18,185,93390,2,5.05,3,260,0,1,0,1,1
4460,25,16,47,99373,2,6.06,1,195,1,0,0,1,1
4461,38,25,93,93018,2,1.48,2,98,0,0,0,1,1
4462,27,5,100,99696,3,6.48,3,100,0,0,0,1,0
4463,43,8,41,91902,3,2.06,1,119,0,0,0,1,1
4464,32,16,190,94171,4,4.19,3,202,1,0,0,1,1
4465,41,30,183,90328,2,6.92,1,89,0,0,0,1,1
4466,47,11,115,99631,3,1.95,3,194,0,0,0,1,1
4467,26,22,141,96295,1,2.31,2,176,0,0,0,1,0
4468,51,4,142,93846,1,0.97,3,114,0,0,0,1,0
4469,41,35,71,90224,2,1.6,2,31,0,0,0,1,1
4470,24,35,183,92520,3,1.6,1,214,0,0,0,1,1
4471,32,2,175,98064,1,2.03,1,278,0,0,0,0,1
4472,47,23,97,93714,4,2.65,3,242,1,0,0,1,1
4473,42,16,183,92407,1,6.61,2,285,0,0,0,1,1
4474,41,38,89,96683,4,7.37,2,69,0,1,0,1,0
4475,45,25,156,90810,1,3.55,1,70,0,0,0,1,0
4476,46,3,40,96752,1,1.46,1,110,0,0,0,1,1
4477,33,11,83,93117,3,2.18,3,157,0,0,0,1,0
4478,56,0,95,94773,1,6.02,1,36,0,0,0,0,0
4479,50,20,80,93290,1,5.58,1,34,0,0,0,1,1
4480,27,18,114,92251,4,7.75,2,58,0,0,0,1,0
4481,27,20,59,94661,4,0.61,2,206,0,0,0,1,1
4482,43,17,23,94606,1,6.13,2,65,0,0,0,1,0
4483,34,2,50,99115,2,4.29,1,261,0,0,0,1,1
4484,26,31,174,96421,1,7.27,3,269,0,0,0,1,0
4485,64,9,172,93052,1,4.82,3,232,0,0,0,1,1
4486,42,39,88,98207,3,3.85,1,156,0,0,0,1,1
4487,60,14,89,94451,1,5.49,3,105,0,0,0,1,0
4488,47,4,24,94925,1,6.75,1,153,0,0,1,0,0
4489,36,3,134,92646,4,2.62,3,17,0,0,0,0,1
4490,33,27,110,99293,4,1.31,1,259,0,0,0,1,1
4491,54,3,27,99282,4,3.75,2,118,0,0,0,0,1
4492,33,14,28,92906,4,2.11,3,101,0,0,0,1,1
4493,40,16,34,91746,1,3.72,2,24,0,0,1,1,1
4494,49,2,124,94309,2,7.93,2,179,0,0,1,0,1
4495,40,9,26,99912,3,4.81,3,161,0,1,0,1,1
4496,45,22,91,90448,3,5.7,1,214,0,0,0,1,0
4497,33,17,134,93012,2,5.58,2,123,0,0,0,1,1
4498,43,0,34,91568,2,6.66,2,291,0,1,0,1,1
4499,27,34,184,93491,3,7.58,1,155,1,0,0,1,1
4500,45,30,102,97310,1,5.44,1,192,0,1,0,1,1
4501,63,0,58,96883,3,4.07,3,52,0,0,0,1,1
4502,47,2,153,95984,2,2.88,3,169,0,0,0,1,1
4503,63,2,76,99239,1,3.2,1,97,0,0,1,0,0
4504,32,36,111,97088,3,3.01,2,146,0,0,0,0,1
4505,44,18,100,94768,1,2.93,1,299,0,0,0,1,1
4506,41,28,166,91064,1,5.71,3,29,0,0,0,1,1
4507,23,24,146,93821,2,4.91,2,73,0,0,0,1,1
4508,29,32,178,98759,4,2.01,2,171,0,0,0,0,1
4509,26,35,94,91436,3,7.77,3,83,0,0,0,1,1
4510,23,28,98,96097,2,3.71,2,72,0,0,0,0,1
4511,37,25,29,92483,3,4.75,1,231,0,0,0,1,1
4512,62,3,126,97719,4,5.77,3,289,0,0,0,1,1
4513,34,13,106,94800,4,5.1,2,126,0,1,0,1,1
4514,44,26,86,96382,4,2.83,3,84,0,1,0,1,1
4515,44,32,81,94829,4,6.48,2,253,0,0,0,1,1
4516,39,21,150,96153,3,1.33,1,151,0,0,0,1,1
4517,51,2,165,92794,1,4.77,3,6,0,0,0,1,1
4518,36,22,172,97612,1,2.55,2,135,0,0,0,0,1
4519,42,20,126,91097,4,5.12,1,183,0,0,0,1,1
4520,55,22,167,91638,4,2.13,1,226,1,0,0,1,1
4521,37,3,112,99850,1,6.29,1,243,0,0,0,1,1
4522,34,20,105,99317,2,2.21,2,263,0,0,0,1,0
4523,62,36,197,98455,4,7.18,2,250,0,0,0,1,1
4524,42,30,140,90160,1,6.96,1,169,0,0,0,1,1
4525,52,20,98,99448,2,3.22,1,53,0,0,0,1,1
4526,60,25,29,95906,1,3.39,1,131,0,0,1,1,1
4527,25,34,168,98502,2,5.76,1,93,0,0,0,1,0
4528,50,37,48,98418,3,1.18,1,45,0,0,0,1,1
4529,48,23,115,98464,2,1.11,2,98,0,0,0,1,0
4530,52,10,29,97081,4,1.52,3,233,0,0,0,1,1
4531,35,28,32,94412,2,4.72,3,268,0,0,0,1,1
4532,35,2,66,93157,2,1.62,3,36,0,0,0,1,1
4533,24,0,170,92338,4,2.58,2,74,0,0,1,1,1
4534,59,18,69,95588,3,5.35,3,57,0,0,0,1,1
4535,60,21,151,91601,2,0.62,3,18,0,0,0,1,0
4536,24,13,135,95888,3,1.85,3,187,0,0,0,1,1
4537,58,13,132,93718,1,7.47,3,138,0,0,0,0,1
4538,48,15,104,95546,1,5.48,1,142,1,0,0,0,0
4539,33,32,72,91925,4,2.79,2,107,0,0,0,1,1
4540,30,12,149,98758,3,0.84,3,220,0,0,0,1,0
4541,62,37,87,92915,4,4.9,1,144,1,0,0,1,1
4542,44,11,98,96898,4,2.17,3,4,0,0,0,1,1
4543,42,37,76,98443,2,7.7,3,55,0,0,0,0,1
4544,30,38,116,95652,1,5.65,3,254,0,0,0,1,1
4545,51,32,154,93501,4,7.81,3,221,0,0,0,1,0
4546,62,32,166,97274,2,6.87,3,47,0,1,0,1,1
4547,48,28,191,91602,2,4.12,1,162,0,0,0,1,1
4548,52,4,82,97359,3,5.52,3,235,0,0,0,1,1
4549,39,5,84,90513,1,6.59,1,247,0,0,0,1,1
4550,42,30,58,98633,3,4.84,3,99,0,0,0,1,0
4551,38,15,128,98192,3,0.96,2,20,0,0,0,1,0
4552,29,30,45,96501,4,4.03,1,101,0,0,0,1,0
4553,38,24,191,90902,3,1.48,3,4,0,0,1,1,0
4554,49,32,31,95719,4,5.86,1,196,0,0,0,1,0
4555,45,12,169,99412,3,5.6,3,148,0,0,0,1,0
4556,46,9,96,98148,2,7.95,3,210,1,0,0,0,1
4557,31,23,161,92321,1,5.22,1,159,0,0,0,1,0
4558,57,9,105,90855,1,6.5,3,145,1,0,0,1,1
4559,42,30,49,91017,1,2.51,3,57,0,0,0,1,1
4560,59,12,191,95279,2,3.05,3,239,0,0,0,1,1
4561,64,2,185,97712,2,7.38,3,78,0,1,0,0,0
4562,39,33,189,94680,3,6.16,3,151,0,0,0,1,0
4563,53,27,71,97072,3,5.41,3,4,0,0,0,1,0
4564,30,18,82,96624,3,2.41,1,180,0,0,0,0,1
4565,37,22,139,90195,3,5.74,2,200,0,1,0,1,1
4566,53,31,124,94694,1,7.15,3,132,0,0,0,1,1
4567,52,12,181,99524,3,2.23,1,121,0,0,0,1,1
4568,42,32,58,94651,2,5.8,2,168,0,0,0,1,1
4569,61,33,60,96991,2,3.45,1,97,0,0,0,0,0
4570,34,32,140,99709,2,1.39,2,281,1,0,0,1,1
4571,39,4,127,92697,4,6.23,2,267,0,0,0,1,1
4572,64,2,184,91057,4,1.75,2,18,0,0,0,0,1
4573,52,6,84,95207,4,2.4,1,131,0,0,0,1,0
4574,51,23,137,92792,3,6.37,2,95,0,0,0,0,1
4575,41,21,98,90420,1,6.07,3,209,0,0,0,1,1
4576,33,22,179,92814,1,2.41,3,4,0,0,0,1,1
4577,56,29,27,92840,3,7.56,2,127,0,0,0,1,1
4578,29,17,116,91031,3,2.11,2,53,0,0,0,1,1
4579,56,31,37,97639,4,7.95,3,197,0,0,0,0,1
4580,42,6,192,91491,2,6.03,1,205,0,0,0,1,1
4581,60,32,115,94975,2,3.44,1,179,0,0,0,1,1
4582,46,4,52,94947,4,1.48,3,240,0,0,0,0,0
4583,32,27,24,90509,4,2.9,1,273,0,0,0,0,1
4584,54,7,146,91859,1,1.95,1,137,0,1,0,1,0
4585,37,14,93,95061,4,5.16,2,22,0,1,0,1,1
4586,59,3,145,91858,2,3.18,1,119,0,0,0,1,1
4587,42,33,183,99105,2,2.71,3,114,0,0,0,1,1
4588,25,4,170,95607,3,6.18,1,81,0,0,0,0,0
4589,59,32,187,92065,1,2.23,2,195,0,0,0,1,0
4590,62,4,24,92966,3,4.9,3,179,0,0,0,1,0
4591,30,37,53,96773,1,1.96,3,174,0,0,0,0,1
4592,62,33,43,97892,3,5.86,3,197,0,0,0,0,0
4593,45,25,164,99788,1,5.19,2,25,0,1,0,0,1
4594,62,0,114,94442,4,6.49,3,98,0,1,0,1,1
4595,33,3,90,99247,2,1.01,2,232,1,0,0,1,1
4596,30,38,111,99215,4,2.08,2,190,0,1,0,1,0
4597,51,25,144,93204,1,1.66,1,65,0,0,0,1,1
4598,52,32,41,90575,1,1.93,3,245,0,0,0,1,1
4599,32,32,34,90198,3,1.27,1,103,0,0,0,1,1
4600,61,7,120,97423,1,4.72,1,190,0,0,0,1,1
4601,50,19,34,91365,4,4.95,2,140,0,0,0,1,1
4602,58,15,172,97834,1,6.83,1,178,0,0,0,1,1
4603,35,20,72,91998,1,3.63,1,260,0,0,0,1,1
4604,54,25,168,95350,3,4.49,1,174,0,1,0,1,1
4605,58,22,121,96444,1,7.93,3,163,0,0,0,1,1
4606,59,17,132,91016,3,4.49,1,18,0,0,0,0,1
4607,48,30,51,93618,2,4.8,2,19,0,0,0,1,0
4608,44,11,40,90025,3,7.97,3,286,0,0,0,1,1
4609,26,0,191,99750,1,7.96,2,238,0,0,0,0,0
4610,53,8,102,93724,2,3.68,3,43,0,0,0,0,1
4611,40,2,33,93458,1,5.26,3,195,0,0,0,1,1
4612,60,25,34,96593,3,4.11,3,194,0,1,0,1,0
4613,46,8,167,98662,4,5.91,2,48,0,0,0,1,0
4614,45,15,53,97280,2,7.54,1,58,0,0,0,0,0
4615,44,23,183,98069,4,2.82,3,131,0,1,0,1,1
4616,24,13,102,94746,4,6.64,2,166,0,0,0,0,1
4617,53,2,28,97589,2,5.41,3,134,0,0,0,0,1
4618,33,33,177,99077,4,2.6,1,88,0,0,0,1,1
4619,50,32,96,96978,4,6.48,3,270,0,0,0,1,1
4620,54,23,182,99067,4,3.7,2,262,0,0,0,1,0
4621,27,8,160,99133,4,1.4,3,115,0,1,0,1,0
4622,60,12,193,93041,2,7.95,2,195,0,0,1,1,1
4623,32,1,28,97765,1,3.69,1,107,0,0,0,0,1
4624,62,6,55,95404,4,4.56,1,46,0,1,0,0,1
4625,46,20,136,90571,2,6.56,3,240,0,0,0,1,1
4626,57,18,22,98796,2,7.71,1,229,0,0,0,1,0
4627,45,24,38,94980,2,7.05,2,244,0,1,0,1,1
4628,39,21,175,98573,2,4.44,3,249,1,1,0,1,1
4629,23,10,42,91236,3,4.59,2,76,0,1,0,1,0
4630,53,32,123,92380,1,2.61,3,61,1,0,0,1,0
4631,53,31,154,97177,1,3.97,2,58,1,0,0,1,0
4632,64,20,124,91517,4,7.6,3,237,0,0,0,1,0
4633,64,38,161,91533,2,5.95,2,188,0,0,1,1,1
4634,56,19,65,95887,3,0.59,2,55,0,0,0,1,0
4635,31,7,162,97859,2,1.37,3,77,0,0,0,1,0
4636,44,36,34,93489,4,7.43,2,221,0,1,0,1,1
4637,35,8,70,94642,1,6.87,1,46,1,0,0,1,0
4638,47,24,129,99062,4,4.15,2,137,0,0,0,0,0
4639,40,24,27,92150,4,5.13,3,23,1,0,0,1,1
4640,34,32,88,95319,4,2.67,1,28,0,0,0,1,1
4641,62,1,198,93766,4,6.45,1,134,0,0,0,1,1
4642,39,18,82,94960,4,5.02,2,280,0,0,0,1,1
4643,37,19,87,96061,4,5.71,2,291,0,0,0,1,0
4644,64,28,163,95857,4,3.31,2,188,1,0,0,1,1
4645,37,5,171,94487,1,3.73,1,70,0,0,0,1,1
4646,37,16,25,97750,1,2.06,1,205,0,0,0,1,1
4647,61,24,138,99804,2,7.61,1,241,0,0,0,1,1
4648,35,37,76,91077,2,7.6,3,183,0,0,0,1,1
4649,39,3,50,91300,3,6.63,3,127,0,0,1,1,1
4650,54,29,25,96649,3,7.52,2,229,0,0,0,1,0
4651,31,19,176,97181,1,5.49,3,40,0,0,0,1,1
4652,62,2,86,98138,1,2.26,3,280,0,0,0,1,1
4653,42,22,150,92529,3,6.2,2,161,0,0,0,0,0
4654,48,17,175,93260,1,2.94,2,157,0,0,0,0,1
4655,49,25,93,90363,3,3.8,1,20,0,0,0,0,0
4656,43,35,133,90845,2,2.56,1,9,0,0,0,1,0
4657,40,7,116,93032,1,3.68,2,86,0,0,0,0,0
4658,35,16,195,91327,1,5.59,2,32,0,0,0,1,1
4659,38,30,99,98583,3,1.33,3,202,0,0,0,1,1
4660,31,36,142,93255,4,1.29,3,3,0,0,0,1,0
4661,34,32,157,95136,4,5.63,3,22,1,0,0,1,1
4662,60,26,52,97108,2,6.35,2,196,0,1,1,1,0
4663,41,3,159,93237,1,4.64,2,273,0,0,0,1,1
4664,29,21,63,99497,1,1.86,1,272,0,0,0,1,1
4665,57,25,32,95668,3,3.73,3,106,1,0,0,1,1
4666,40,31,171,96312,4,6.19,1,199,0,1,0,1,1
4667,38,23,191,98956,4,5.64,2,214,0,0,0,1,0
4668,61,34,76,95465,2,1.32,3,1,1,0,0,1,1
4669,26,36,115,90498,4,7.77,1,120,1,0,0,1,1
4670,47,31,163,96062,4,2.18,2,102,0,0,0,1,1
4671,54,6,128,92944,4,2.15,1,148,0,0,0,1,0
4672,62,32,139,97952,3,3.95,3,151,0,1,0,1,1
4673,35,30,119,95856,4,2.95,1,52,0,0,0,0,1
4674,39,11,168,97838,2,7.88,1,165,0,0,0,1,1
4675,59,10,130,96077,4,1.07,2,166,0,0,0,1,1
4676,28,23,70,90135,2,2.8,3,294,0,0,0,1,1
4677,41,7,40,99292,3,3.37,1,70,0,0,0,0,1
4678,35,31,79,94033,3,4.2,2,127,0,0,0,1,1
4679,48,37,198,96700,2,0.62,3,32,0,0,0,1,1
4680,36,21,40,94113,3,1.12,2,156,0,0,0,1,1
4681,53,33,126,96546,1,2.43,3,265,0,0,0,0,1
4682,26,18,145,98396,1,4.66,2,203,0,1,0,1,0
4683,61,19,153,94594,1,6.26,2,194,0,1,0,1,1
4684,30,13,92,90561,1,5.65,2,108,0,0,0,1,1
4685,47,32,95,95400,1,4.75,1,158,0,0,0,1,1
4686,35,9,97,97333,3,3.48,1,282,0,0,0,1,0
4687,54,15,153,93314,2,7.03,2,26,1,0,0,1,1
4688,60,3,84,93960,3,3.95,3,226,0,0,0,1,0
4689,60,26,105,92211,4,2.74,2,251,0,0,0,1,1
4690,50,27,53,92371,1,5.22,1,264,0,0,1,1,1
4691,52,15,75,96974,1,5.69,3,261,0,1,0,1,1
4692,25,32,94,92681,3,3.49,1,133,0,0,0,1,1
4693,50,18,22,92806,4,0.71,2,25,1,0,0,1,1
4694,25,20,189,92255,3,1.21,1,42,0,1,0,0,1
4695,56,21,25,99092,2,6.84,1,18,0,1,0,1,1
4696,38,8,25,96382,1,0.92,1,15,0,0,0,1,1
4697,44,8,167,99942,3,4.94,2,104,0,0,0,1,0
4698,54,8,168,94899,2,1.88,1,278,0,0,0,1,0
4699,60,26,21,93159,1,2.22,2,202,0,0,0,0,0
4700,30,16,109,95656,1,2.55,2,207,1,0,0,0,0
4701,30,7,75,91452,1,0.79,1,165,0,0,0,0,1
4702,28,15,115,99435,4,1.83,3,58,0,1,0,1,1
4703,36,17,29,92322,3,5.38,1,47,1,0,0,1,1
4704,54,32,106,99862,1,4.24,1,147,0,0,0,0,0
4705,57,0,89,97097,1,6.48,1,276,0,0,0,1,1
4706,32,11,170,91768,2,0.96,3,177,1,0,0,1,1
4707,25,5,132,96096,3,7.17,3,288,0,0,0,1,1
4708,34,4,49,95185,2,7.97,2,113,0,0,0,1,1
4709,53,15,147,91169,3,0.62,3,295,0,0,0,1,0
4710,51,17,97,94710,1,7.76,3,217,0,0,0,1,1
4711,27,17,184,96590,4,2.27,1,265,0,0,0,0,1
4712,47,0,74,90386,2,5.69,2,161,0,0,0,1,1
4713,63,18,68,92430,4,2.69,2,35,1,0,0,1,1
4714,53,7,53,91405,4,4.41,3,74,0,0,0,1,0
4715,43,2,124,90123,4,4.33,3,134,0,0,0,1,1
4716,42,24,191,93997,3,3.21,1,271,0,0,0,1,1
4717,61,4,41,95909,3,5.88,3,178,0,1,1,1,1
4718,44,39,50,93896,4,5.0,3,158,0,0,0,1,0
4719,26,18,154,99816,1,4.31,2,242,0,0,0,1,1
4720,35,17,124,98066,1,7.87,3,203,1,0,0,1,1
4721,64,30,168,99373,4,7.55,1,282,0,0,0,1,1
4722,42,32,35,90727,2,7.67,2,277,1,0,0,1,1
4723,35,17,39,97039,2,7.11,2,142,0,0,0,1,1
4724,39,38,62,97715,3,2.41,3,7,1,0,0,1,1
4725,58,15,191,93670,2,3.12,1,115,0,1,0,1,1
4726,55,15,66,91141,1,2.23,2,271,0,1,0,1,0
4727,23,37,133,94031,4,7.9,1,175,0,0,0,0,1
4728,37,6,38,98550,2,1.64,1,213,0,0,0,0,1
4729,35,13,67,93742,4,3.25,3,214,0,1,0,1,0
4730,39,24,158,92844,2,1.99,1,56,0,0,0,1,1
4731,46,31,176,92211,3,2.18,2,228,0,0,0,1,1
4732,30,37,64,90972,1,2.35,3,299,1,0,0,1,1
4733,49,21,183,90360,3,5.3,2,36,0,0,0,1,1
4734,45,15,195,92632,4,1.07,1,283,0,0,0,1,0
4735,30,28,106,93190,1,4.79,1,223,0,1,0,1,0
4736,30,15,34,94948,1,6.64,3,200,1,0,0,1,0
4737,48,11,129,91624,3,6.25,3,99,0,0,0,1,1
4738,35,16,191,91756,2,1.63,2,281,0,0,0,1,1
4739,61,36,115,97818,3,7.36,2,74,0,0,0,0,0
4740,59,26,187,95119,4,6.28,1,211,0,0,0,1,1
4741,50,24,121,96026,2,0.54,3,190,0,0,0,1,1
4742,47,12,105,98432,3,6.03,1,62,0,0,0,1,1
4743,38,7,161,96975,3,6.03,1,111,0,0,0,1,0
4744,24,4,100,90975,2,4.23,2,142,0,0,0,1,1
4745,40,11,70,94318,2,0.84,2,98,0,1,0,1,1
4746,39,2,131,95923,2,4.85,2,264,0,0,0,0,0
4747,52,34,34,92313,3,6.24,3,224,0,0,0,1,1
4748,61,32,84,99497,2,2.53,2,74,0,0,0,1,1
4749,35,21,107,90787,2,5.5,3,277,0,0,0,1,0
4750,54,8,95,92428,2,3.15,1,197,0,0,0,1,1
4751,51,17,29,98747,1,4.8,3,183,0,0,0,1,0
4752,52,28,61,96664,4,3.38,2,292,0,0,0,0,1
4753,40,38,114,99751,2,2.78,3,56,0,0,0,1,0
4754,35,26,30,97483,4,6.92,3,248,0,0,0,1,1
4755,43,35,137,91363,2,6.15,2,113,0,0,0,1,1
4756,52,16,163,93959,2,3.09,2,139,0,0,0,1,1
4757,43,33,144,98781,1,3.76,1,40,0,0,0,1,1
4758,39,2,97,91749,1,5.69,3,152,0,0,0,1,0
4759,62,4,166,96671,2,6.58,1,231,0,1,0,1,1
4760,41,13,178,90540,2,5.63,1,104,0,0,0,1,0
4761,37,2,109,97634,2,4.56,3,105,0,0,0,1,1
4762,31,22,27,98482,4,7.66,1,299,0,0,0,1,1
4763,32,38,171,93935,2,6.31,3,129,0,0,1,1,1
4764,53,29,155,93958,4,1.37,1,160,0,0,0,0,1
4765,45,22,130,93859,1,4.69,1,256,0,0,0,0,1
4766,52,26,195,98050,4,3.57,3,228,1,0,0,1,1
4767,55,9,177,99447,2,6.46,2,181,0,0,0,1,1
4768,31,24,77,95331,1,0.83,3,13,0,0,0,1,1
4769,23,12,105,98199,3,3.58,2,99,0,0,0,0,0
4770,57,15,74,91657,1,2.89,3,224,1,0,0,1,1
4771,33,33,141,96185,3,1.56,3,230,0,0,1,1,1
4772,56,36,127,94428,4,3.34,2,52,0,0,0,1,1
